"","V1","V2","V3","V4","V5"
"55",0.238095238095238,0.174603174603175,0.206349206349206,0.158730158730159,0.222222222222222
"56",0.17741935483871,0.17741935483871,0.241935483870968,0.225806451612903,0.17741935483871
"57",0.17741935483871,0.17741935483871,0.193548387096774,0.161290322580645,0.290322580645161
"58",0.17741935483871,0.225806451612903,0.209677419354839,0.17741935483871,0.209677419354839
"59",0.266666666666667,0.166666666666667,0.183333333333333,0.183333333333333,0.2
"60",0.169491525423729,0.169491525423729,0.186440677966102,0.220338983050847,0.254237288135593
"61",0.241379310344828,0.172413793103448,0.172413793103448,0.172413793103448,0.241379310344828
"62",0.241379310344828,0.189655172413793,0.206896551724138,0.172413793103448,0.189655172413793
"63",0.161290322580645,0.17741935483871,0.225806451612903,0.17741935483871,0.258064516129032
"64",0.19672131147541,0.229508196721311,0.180327868852459,0.19672131147541,0.19672131147541
"65",0.166666666666667,0.183333333333333,0.183333333333333,0.233333333333333,0.233333333333333
"66",0.172413793103448,0.189655172413793,0.241379310344828,0.189655172413793,0.206896551724138
"67",0.213114754098361,0.19672131147541,0.180327868852459,0.163934426229508,0.245901639344262
"68",0.216666666666667,0.2,0.166666666666667,0.183333333333333,0.233333333333333
"69",0.209677419354839,0.17741935483871,0.241935483870968,0.17741935483871,0.193548387096774
"70",0.192982456140351,0.175438596491228,0.192982456140351,0.192982456140351,0.245614035087719
"71",0.21875,0.21875,0.15625,0.21875,0.1875
"72",0.233333333333333,0.166666666666667,0.2,0.216666666666667,0.183333333333333
"73",0.19672131147541,0.180327868852459,0.19672131147541,0.19672131147541,0.229508196721311
"74",0.213114754098361,0.180327868852459,0.19672131147541,0.19672131147541,0.213114754098361
"75",0.161290322580645,0.241935483870968,0.161290322580645,0.209677419354839,0.225806451612903
"76",0.245901639344262,0.19672131147541,0.180327868852459,0.180327868852459,0.19672131147541
"77",0.175438596491228,0.192982456140351,0.192982456140351,0.175438596491228,0.263157894736842
"78",0.169491525423729,0.203389830508475,0.169491525423729,0.203389830508475,0.254237288135593
"79",0.178571428571429,0.214285714285714,0.214285714285714,0.178571428571429,0.214285714285714
"80",0.220338983050847,0.220338983050847,0.169491525423729,0.169491525423729,0.220338983050847
"81",0.175438596491228,0.175438596491228,0.210526315789474,0.175438596491228,0.263157894736842
"82",0.206896551724138,0.172413793103448,0.189655172413793,0.224137931034483,0.206896551724138
"83",0.241379310344828,0.172413793103448,0.172413793103448,0.172413793103448,0.241379310344828
"84",0.185185185185185,0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741
"85",0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571,0.196428571428571
"86",0.189655172413793,0.172413793103448,0.172413793103448,0.206896551724138,0.258620689655172
"87",0.174603174603175,0.174603174603175,0.238095238095238,0.206349206349206,0.206349206349206
"88",0.172413793103448,0.189655172413793,0.172413793103448,0.172413793103448,0.293103448275862
"89",0.193548387096774,0.17741935483871,0.193548387096774,0.161290322580645,0.274193548387097
"90",0.216666666666667,0.183333333333333,0.216666666666667,0.166666666666667,0.216666666666667
"91",0.213114754098361,0.180327868852459,0.19672131147541,0.163934426229508,0.245901639344262
"92",0.283582089552239,0.17910447761194,0.149253731343284,0.208955223880597,0.17910447761194
"93",0.262295081967213,0.163934426229508,0.163934426229508,0.19672131147541,0.213114754098361
"94",0.196428571428571,0.196428571428571,0.196428571428571,0.178571428571429,0.232142857142857
"95",0.25,0.183333333333333,0.183333333333333,0.183333333333333,0.2
"96",0.192982456140351,0.175438596491228,0.210526315789474,0.210526315789474,0.210526315789474
"97",0.210526315789474,0.192982456140351,0.192982456140351,0.175438596491228,0.228070175438596
"98",0.253968253968254,0.19047619047619,0.174603174603175,0.158730158730159,0.222222222222222
"99",0.253968253968254,0.19047619047619,0.158730158730159,0.174603174603175,0.222222222222222
"100",0.241379310344828,0.172413793103448,0.172413793103448,0.189655172413793,0.224137931034483
"101",0.172413793103448,0.189655172413793,0.172413793103448,0.189655172413793,0.275862068965517
"102",0.196428571428571,0.178571428571429,0.178571428571429,0.178571428571429,0.267857142857143
"103",0.213114754098361,0.213114754098361,0.163934426229508,0.163934426229508,0.245901639344262
"104",0.216666666666667,0.216666666666667,0.2,0.183333333333333,0.183333333333333
"105",0.213114754098361,0.180327868852459,0.19672131147541,0.163934426229508,0.245901639344262
"106",0.19672131147541,0.245901639344262,0.19672131147541,0.180327868852459,0.180327868852459
"107",0.192982456140351,0.210526315789474,0.175438596491228,0.210526315789474,0.210526315789474
"108",0.178571428571429,0.196428571428571,0.178571428571429,0.196428571428571,0.25
"109",0.210526315789474,0.175438596491228,0.210526315789474,0.192982456140351,0.210526315789474
"110",0.183333333333333,0.216666666666667,0.216666666666667,0.216666666666667,0.166666666666667
"111",0.169491525423729,0.186440677966102,0.186440677966102,0.186440677966102,0.271186440677966
"112",0.206896551724138,0.224137931034483,0.206896551724138,0.172413793103448,0.189655172413793
"113",0.185185185185185,0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222
"114",0.2,0.166666666666667,0.2,0.2,0.233333333333333
"115",0.193548387096774,0.161290322580645,0.161290322580645,0.193548387096774,0.290322580645161
"116",0.222222222222222,0.158730158730159,0.174603174603175,0.174603174603175,0.26984126984127
"117",0.158730158730159,0.238095238095238,0.206349206349206,0.19047619047619,0.206349206349206
"118",0.203389830508475,0.203389830508475,0.220338983050847,0.186440677966102,0.186440677966102
"119",0.203389830508475,0.23728813559322,0.203389830508475,0.169491525423729,0.186440677966102
"120",0.158730158730159,0.19047619047619,0.222222222222222,0.238095238095238,0.19047619047619
"121",0.206349206349206,0.158730158730159,0.174603174603175,0.19047619047619,0.26984126984127
"122",0.19672131147541,0.245901639344262,0.213114754098361,0.163934426229508,0.180327868852459
"123",0.225806451612903,0.241935483870968,0.17741935483871,0.161290322580645,0.193548387096774
"124",0.193548387096774,0.241935483870968,0.193548387096774,0.193548387096774,0.17741935483871
"125",0.178571428571429,0.196428571428571,0.178571428571429,0.178571428571429,0.267857142857143
"126",0.19672131147541,0.229508196721311,0.180327868852459,0.213114754098361,0.180327868852459
"127",0.178571428571429,0.214285714285714,0.232142857142857,0.178571428571429,0.196428571428571
"128",0.203389830508475,0.203389830508475,0.203389830508475,0.220338983050847,0.169491525423729
"129",0.183333333333333,0.216666666666667,0.2,0.166666666666667,0.233333333333333
"130",0.186440677966102,0.220338983050847,0.220338983050847,0.186440677966102,0.186440677966102
"131",0.1875,0.203125,0.1875,0.21875,0.203125
"132",0.212121212121212,0.196969696969697,0.227272727272727,0.196969696969697,0.166666666666667
"133",0.19672131147541,0.180327868852459,0.245901639344262,0.163934426229508,0.213114754098361
"134",0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692
"135",0.163934426229508,0.19672131147541,0.163934426229508,0.311475409836066,0.163934426229508
"136",0.17741935483871,0.225806451612903,0.193548387096774,0.17741935483871,0.225806451612903
"137",0.209677419354839,0.225806451612903,0.17741935483871,0.193548387096774,0.193548387096774
"138",0.19672131147541,0.163934426229508,0.213114754098361,0.213114754098361,0.213114754098361
"139",0.189655172413793,0.224137931034483,0.172413793103448,0.206896551724138,0.206896551724138
"140",0.163934426229508,0.245901639344262,0.163934426229508,0.163934426229508,0.262295081967213
"141",0.23728813559322,0.169491525423729,0.169491525423729,0.186440677966102,0.23728813559322
"142",0.254237288135593,0.203389830508475,0.169491525423729,0.169491525423729,0.203389830508475
"143",0.19672131147541,0.19672131147541,0.19672131147541,0.213114754098361,0.19672131147541
"144",0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019
"145",0.180327868852459,0.229508196721311,0.229508196721311,0.19672131147541,0.163934426229508
"146",0.216666666666667,0.183333333333333,0.2,0.216666666666667,0.183333333333333
"147",0.189655172413793,0.206896551724138,0.172413793103448,0.172413793103448,0.258620689655172
"148",0.1875,0.21875,0.203125,0.171875,0.21875
"149",0.193548387096774,0.225806451612903,0.193548387096774,0.209677419354839,0.17741935483871
"150",0.210526315789474,0.175438596491228,0.175438596491228,0.175438596491228,0.263157894736842
"151",0.215384615384615,0.215384615384615,0.169230769230769,0.2,0.2
"152",0.15625,0.1875,0.234375,0.1875,0.234375
"153",0.17741935483871,0.241935483870968,0.193548387096774,0.161290322580645,0.225806451612903
"154",0.206896551724138,0.189655172413793,0.189655172413793,0.172413793103448,0.241379310344828
"155",0.166666666666667,0.283333333333333,0.2,0.166666666666667,0.183333333333333
"156",0.180327868852459,0.229508196721311,0.180327868852459,0.180327868852459,0.229508196721311
"157",0.224137931034483,0.224137931034483,0.172413793103448,0.189655172413793,0.189655172413793
"158",0.163934426229508,0.19672131147541,0.213114754098361,0.229508196721311,0.19672131147541
"159",0.180327868852459,0.213114754098361,0.213114754098361,0.163934426229508,0.229508196721311
"160",0.183333333333333,0.266666666666667,0.216666666666667,0.166666666666667,0.166666666666667
"161",0.21875,0.28125,0.15625,0.1875,0.15625
"162",0.161290322580645,0.306451612903226,0.17741935483871,0.161290322580645,0.193548387096774
"163",0.163934426229508,0.245901639344262,0.180327868852459,0.19672131147541,0.213114754098361
"164",0.163934426229508,0.278688524590164,0.180327868852459,0.180327868852459,0.19672131147541
"165",0.233333333333333,0.183333333333333,0.2,0.216666666666667,0.166666666666667
"166",0.166666666666667,0.166666666666667,0.233333333333333,0.25,0.183333333333333
"167",0.172413793103448,0.206896551724138,0.224137931034483,0.206896551724138,0.189655172413793
"168",0.178571428571429,0.196428571428571,0.232142857142857,0.196428571428571,0.196428571428571
"169",0.172413793103448,0.224137931034483,0.206896551724138,0.224137931034483,0.172413793103448
"170",0.169491525423729,0.23728813559322,0.203389830508475,0.220338983050847,0.169491525423729
"171",0.183333333333333,0.2,0.2,0.216666666666667,0.2
"172",0.19047619047619,0.206349206349206,0.222222222222222,0.19047619047619,0.19047619047619
"173",0.206349206349206,0.158730158730159,0.206349206349206,0.174603174603175,0.253968253968254
"174",0.258064516129032,0.161290322580645,0.209677419354839,0.17741935483871,0.193548387096774
"175",0.183333333333333,0.166666666666667,0.2,0.2,0.25
"176",0.196428571428571,0.25,0.196428571428571,0.178571428571429,0.178571428571429
"177",0.169491525423729,0.186440677966102,0.203389830508475,0.169491525423729,0.271186440677966
"178",0.166666666666667,0.183333333333333,0.233333333333333,0.216666666666667,0.2
"179",0.172413793103448,0.172413793103448,0.206896551724138,0.206896551724138,0.241379310344828
"180",0.213114754098361,0.180327868852459,0.163934426229508,0.262295081967213,0.180327868852459
"181",0.216666666666667,0.216666666666667,0.2,0.2,0.166666666666667
"182",0.174603174603175,0.222222222222222,0.19047619047619,0.253968253968254,0.158730158730159
"183",0.186440677966102,0.169491525423729,0.203389830508475,0.254237288135593,0.186440677966102
"184",0.175438596491228,0.192982456140351,0.210526315789474,0.245614035087719,0.175438596491228
"185",0.216666666666667,0.216666666666667,0.183333333333333,0.216666666666667,0.166666666666667
"186",0.163934426229508,0.213114754098361,0.19672131147541,0.262295081967213,0.163934426229508
"187",0.189655172413793,0.189655172413793,0.189655172413793,0.206896551724138,0.224137931034483
"188",0.218181818181818,0.181818181818182,0.218181818181818,0.181818181818182,0.2
"189",0.166666666666667,0.233333333333333,0.2,0.2,0.2
"190",0.213114754098361,0.213114754098361,0.180327868852459,0.213114754098361,0.180327868852459
"191",0.203389830508475,0.186440677966102,0.169491525423729,0.23728813559322,0.203389830508475
"192",0.15625,0.21875,0.234375,0.21875,0.171875
"193",0.234375,0.171875,0.171875,0.25,0.171875
"194",0.238095238095238,0.158730158730159,0.19047619047619,0.222222222222222,0.19047619047619
"195",0.178571428571429,0.214285714285714,0.214285714285714,0.214285714285714,0.178571428571429
"196",0.183333333333333,0.183333333333333,0.216666666666667,0.2,0.216666666666667
"197",0.223880597014925,0.194029850746269,0.17910447761194,0.238805970149254,0.164179104477612
"198",0.206349206349206,0.158730158730159,0.158730158730159,0.317460317460317,0.158730158730159
"199",0.214285714285714,0.178571428571429,0.214285714285714,0.214285714285714,0.178571428571429
"200",0.206896551724138,0.189655172413793,0.189655172413793,0.224137931034483,0.189655172413793
"201",0.175438596491228,0.175438596491228,0.192982456140351,0.280701754385965,0.175438596491228
"202",0.19047619047619,0.19047619047619,0.19047619047619,0.222222222222222,0.206349206349206
"203",0.25,0.183333333333333,0.166666666666667,0.183333333333333,0.216666666666667
"204",0.166666666666667,0.227272727272727,0.196969696969697,0.212121212121212,0.196969696969697
"205",0.183333333333333,0.233333333333333,0.166666666666667,0.183333333333333,0.233333333333333
"206",0.218181818181818,0.2,0.181818181818182,0.2,0.2
"207",0.203125,0.203125,0.21875,0.171875,0.203125
"208",0.178571428571429,0.178571428571429,0.178571428571429,0.196428571428571,0.267857142857143
"209",0.213114754098361,0.229508196721311,0.180327868852459,0.19672131147541,0.180327868852459
"210",0.19672131147541,0.229508196721311,0.19672131147541,0.163934426229508,0.213114754098361
"211",0.185185185185185,0.185185185185185,0.185185185185185,0.240740740740741,0.203703703703704
"212",0.213114754098361,0.180327868852459,0.180327868852459,0.213114754098361,0.213114754098361
"213",0.206349206349206,0.19047619047619,0.174603174603175,0.238095238095238,0.19047619047619
"214",0.166666666666667,0.233333333333333,0.2,0.2,0.2
"215",0.241935483870968,0.193548387096774,0.193548387096774,0.193548387096774,0.17741935483871
"216",0.183333333333333,0.183333333333333,0.166666666666667,0.283333333333333,0.183333333333333
"217",0.180327868852459,0.213114754098361,0.19672131147541,0.19672131147541,0.213114754098361
"218",0.2,0.233333333333333,0.2,0.2,0.166666666666667
"219",0.226415094339623,0.207547169811321,0.188679245283019,0.188679245283019,0.188679245283019
"220",0.25,0.2,0.216666666666667,0.166666666666667,0.166666666666667
"221",0.183333333333333,0.2,0.25,0.166666666666667,0.2
"222",0.161290322580645,0.193548387096774,0.17741935483871,0.225806451612903,0.241935483870968
"223",0.238095238095238,0.206349206349206,0.206349206349206,0.174603174603175,0.174603174603175
"224",0.220338983050847,0.169491525423729,0.186440677966102,0.203389830508475,0.220338983050847
"225",0.192982456140351,0.210526315789474,0.175438596491228,0.245614035087719,0.175438596491228
"226",0.206349206349206,0.26984126984127,0.158730158730159,0.174603174603175,0.19047619047619
"227",0.172413793103448,0.206896551724138,0.189655172413793,0.241379310344828,0.189655172413793
"228",0.183333333333333,0.183333333333333,0.233333333333333,0.233333333333333,0.166666666666667
"229",0.163934426229508,0.180327868852459,0.19672131147541,0.278688524590164,0.180327868852459
"230",0.163934426229508,0.163934426229508,0.163934426229508,0.327868852459016,0.180327868852459
"231",0.19047619047619,0.158730158730159,0.253968253968254,0.19047619047619,0.206349206349206
"232",0.245901639344262,0.163934426229508,0.19672131147541,0.19672131147541,0.19672131147541
"233",0.203389830508475,0.169491525423729,0.254237288135593,0.186440677966102,0.186440677966102
"234",0.228070175438596,0.175438596491228,0.192982456140351,0.210526315789474,0.192982456140351
"235",0.161290322580645,0.225806451612903,0.193548387096774,0.241935483870968,0.17741935483871
"236",0.180327868852459,0.213114754098361,0.163934426229508,0.262295081967213,0.180327868852459
"237",0.19047619047619,0.238095238095238,0.174603174603175,0.19047619047619,0.206349206349206
"238",0.254237288135593,0.169491525423729,0.169491525423729,0.220338983050847,0.186440677966102
"239",0.228070175438596,0.175438596491228,0.175438596491228,0.210526315789474,0.210526315789474
"240",0.203389830508475,0.203389830508475,0.220338983050847,0.186440677966102,0.186440677966102
"241",0.178571428571429,0.214285714285714,0.196428571428571,0.196428571428571,0.214285714285714
"242",0.186440677966102,0.203389830508475,0.169491525423729,0.220338983050847,0.220338983050847
"243",0.1875,0.15625,0.15625,0.34375,0.15625
"244",0.2,0.183333333333333,0.183333333333333,0.233333333333333,0.2
"245",0.161290322580645,0.17741935483871,0.161290322580645,0.306451612903226,0.193548387096774
"246",0.193548387096774,0.193548387096774,0.17741935483871,0.241935483870968,0.193548387096774
"247",0.178571428571429,0.178571428571429,0.178571428571429,0.232142857142857,0.232142857142857
"248",0.178571428571429,0.214285714285714,0.232142857142857,0.196428571428571,0.178571428571429
"249",0.210526315789474,0.175438596491228,0.175438596491228,0.245614035087719,0.192982456140351
"250",0.169491525423729,0.169491525423729,0.169491525423729,0.322033898305085,0.169491525423729
"251",0.19672131147541,0.163934426229508,0.19672131147541,0.19672131147541,0.245901639344262
"252",0.206896551724138,0.206896551724138,0.189655172413793,0.172413793103448,0.224137931034483
"253",0.186440677966102,0.203389830508475,0.186440677966102,0.186440677966102,0.23728813559322
"254",0.234375,0.171875,0.15625,0.265625,0.171875
"255",0.15625,0.21875,0.21875,0.21875,0.1875
"256",0.210526315789474,0.175438596491228,0.175438596491228,0.228070175438596,0.210526315789474
"257",0.203389830508475,0.186440677966102,0.186440677966102,0.203389830508475,0.220338983050847
"258",0.2,0.233333333333333,0.183333333333333,0.183333333333333,0.2
"259",0.166666666666667,0.2,0.216666666666667,0.233333333333333,0.183333333333333
"260",0.161290322580645,0.193548387096774,0.209677419354839,0.241935483870968,0.193548387096774
"261",0.166666666666667,0.233333333333333,0.2,0.2,0.2
"262",0.206349206349206,0.174603174603175,0.222222222222222,0.174603174603175,0.222222222222222
"263",0.274193548387097,0.17741935483871,0.193548387096774,0.17741935483871,0.17741935483871
"264",0.174603174603175,0.174603174603175,0.158730158730159,0.333333333333333,0.158730158730159
"265",0.224137931034483,0.172413793103448,0.172413793103448,0.241379310344828,0.189655172413793
"266",0.186440677966102,0.220338983050847,0.23728813559322,0.186440677966102,0.169491525423729
"267",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"268",0.192982456140351,0.192982456140351,0.210526315789474,0.192982456140351,0.210526315789474
"269",0.245614035087719,0.175438596491228,0.175438596491228,0.210526315789474,0.192982456140351
"270",0.233333333333333,0.183333333333333,0.2,0.2,0.183333333333333
"271",0.213114754098361,0.229508196721311,0.19672131147541,0.180327868852459,0.180327868852459
"272",0.213114754098361,0.180327868852459,0.19672131147541,0.229508196721311,0.180327868852459
"273",0.245901639344262,0.180327868852459,0.19672131147541,0.19672131147541,0.180327868852459
"274",0.234375,0.203125,0.1875,0.1875,0.1875
"275",0.158730158730159,0.19047619047619,0.238095238095238,0.222222222222222,0.19047619047619
"276",0.216666666666667,0.166666666666667,0.183333333333333,0.216666666666667,0.216666666666667
"277",0.203389830508475,0.271186440677966,0.169491525423729,0.186440677966102,0.169491525423729
"278",0.210526315789474,0.210526315789474,0.192982456140351,0.192982456140351,0.192982456140351
"279",0.17741935483871,0.258064516129032,0.193548387096774,0.193548387096774,0.17741935483871
"280",0.275862068965517,0.172413793103448,0.172413793103448,0.172413793103448,0.206896551724138
"281",0.196428571428571,0.178571428571429,0.214285714285714,0.178571428571429,0.232142857142857
"282",0.216666666666667,0.2,0.216666666666667,0.2,0.166666666666667
"283",0.203125,0.1875,0.1875,0.171875,0.25
"284",0.203125,0.15625,0.171875,0.296875,0.171875
"285",0.180327868852459,0.180327868852459,0.213114754098361,0.19672131147541,0.229508196721311
"286",0.241935483870968,0.17741935483871,0.161290322580645,0.161290322580645,0.258064516129032
"287",0.206896551724138,0.189655172413793,0.189655172413793,0.206896551724138,0.206896551724138
"288",0.234375,0.1875,0.21875,0.15625,0.203125
"289",0.186440677966102,0.186440677966102,0.220338983050847,0.186440677966102,0.220338983050847
"290",0.234375,0.171875,0.171875,0.15625,0.265625
"291",0.213114754098361,0.180327868852459,0.19672131147541,0.180327868852459,0.229508196721311
"292",0.209677419354839,0.17741935483871,0.17741935483871,0.225806451612903,0.209677419354839
"293",0.19672131147541,0.180327868852459,0.229508196721311,0.180327868852459,0.213114754098361
"294",0.225806451612903,0.17741935483871,0.17741935483871,0.193548387096774,0.225806451612903
"295",0.174603174603175,0.19047619047619,0.158730158730159,0.317460317460317,0.158730158730159
"296",0.241935483870968,0.161290322580645,0.17741935483871,0.17741935483871,0.241935483870968
"297",0.172413793103448,0.172413793103448,0.172413793103448,0.189655172413793,0.293103448275862
"298",0.180327868852459,0.163934426229508,0.180327868852459,0.163934426229508,0.311475409836066
"299",0.171875,0.21875,0.21875,0.171875,0.21875
"300",0.19672131147541,0.19672131147541,0.19672131147541,0.19672131147541,0.213114754098361
"301",0.206349206349206,0.238095238095238,0.174603174603175,0.222222222222222,0.158730158730159
"302",0.220338983050847,0.169491525423729,0.203389830508475,0.169491525423729,0.23728813559322
"303",0.203389830508475,0.254237288135593,0.186440677966102,0.186440677966102,0.169491525423729
"304",0.213114754098361,0.229508196721311,0.180327868852459,0.163934426229508,0.213114754098361
"305",0.186440677966102,0.169491525423729,0.169491525423729,0.169491525423729,0.305084745762712
"306",0.229508196721311,0.163934426229508,0.180327868852459,0.229508196721311,0.19672131147541
"307",0.185185185185185,0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222
"308",0.210526315789474,0.192982456140351,0.210526315789474,0.192982456140351,0.192982456140351
"309",0.203389830508475,0.169491525423729,0.169491525423729,0.186440677966102,0.271186440677966
"310",0.180327868852459,0.19672131147541,0.180327868852459,0.180327868852459,0.262295081967213
"311",0.163934426229508,0.163934426229508,0.180327868852459,0.19672131147541,0.295081967213115
"312",0.189655172413793,0.189655172413793,0.172413793103448,0.172413793103448,0.275862068965517
"313",0.189655172413793,0.189655172413793,0.172413793103448,0.189655172413793,0.258620689655172
"314",0.220338983050847,0.203389830508475,0.169491525423729,0.169491525423729,0.23728813559322
"315",0.229508196721311,0.180327868852459,0.19672131147541,0.163934426229508,0.229508196721311
"316",0.169230769230769,0.184615384615385,0.2,0.169230769230769,0.276923076923077
"317",0.25,0.183333333333333,0.183333333333333,0.183333333333333,0.2
"318",0.169491525423729,0.186440677966102,0.220338983050847,0.169491525423729,0.254237288135593
"319",0.161290322580645,0.161290322580645,0.17741935483871,0.193548387096774,0.306451612903226
"320",0.185185185185185,0.185185185185185,0.222222222222222,0.203703703703704,0.203703703703704
"321",0.189655172413793,0.189655172413793,0.206896551724138,0.189655172413793,0.224137931034483
"322",0.1875,0.21875,0.21875,0.15625,0.21875
"323",0.203389830508475,0.203389830508475,0.203389830508475,0.203389830508475,0.186440677966102
"324",0.258064516129032,0.193548387096774,0.17741935483871,0.193548387096774,0.17741935483871
"325",0.245614035087719,0.175438596491228,0.192982456140351,0.175438596491228,0.210526315789474
"326",0.19047619047619,0.174603174603175,0.158730158730159,0.174603174603175,0.301587301587302
"327",0.19047619047619,0.158730158730159,0.206349206349206,0.206349206349206,0.238095238095238
"328",0.206896551724138,0.206896551724138,0.189655172413793,0.189655172413793,0.206896551724138
"329",0.163934426229508,0.19672131147541,0.19672131147541,0.245901639344262,0.19672131147541
"330",0.2,0.166666666666667,0.183333333333333,0.166666666666667,0.283333333333333
"331",0.193548387096774,0.193548387096774,0.193548387096774,0.161290322580645,0.258064516129032
"332",0.166666666666667,0.183333333333333,0.2,0.183333333333333,0.266666666666667
"333",0.213114754098361,0.19672131147541,0.180327868852459,0.213114754098361,0.19672131147541
"334",0.166666666666667,0.183333333333333,0.166666666666667,0.166666666666667,0.316666666666667
"335",0.183333333333333,0.166666666666667,0.2,0.166666666666667,0.283333333333333
"336",0.209677419354839,0.193548387096774,0.161290322580645,0.17741935483871,0.258064516129032
"337",0.174603174603175,0.285714285714286,0.158730158730159,0.206349206349206,0.174603174603175
"338",0.19672131147541,0.213114754098361,0.229508196721311,0.163934426229508,0.19672131147541
"339",0.169491525423729,0.203389830508475,0.23728813559322,0.220338983050847,0.169491525423729
